1.0,0.3923484004884005,0.4201872283272283,0.5621353846153846,0.5148690842490842,0.5613621001221001,0.3454619536019536
1.0,0.4225613919413919,0.4249626862026862,0.582824590964591,0.5236467155067155,0.5762989987789987,0.3599240293040293
1.0,0.436100927960928,0.42938542124542123,0.5983177289377289,0.54133768009768,0.5915208302808302,0.37511870573870576
1.0,0.4433455433455433,0.4346628571428572,0.611585934065934,0.5524080830280831,0.6020485714285714,0.38647401709401713
1.0,0.44638446886446886,0.43911274725274724,0.622290061050061,0.5641432722832723,0.6123049816849817,0.3965540659340659
1.0,0.44757833943833947,0.4438203663003663,0.6318817094017094,0.5719169719169719,0.6204449816849817,0.4044363125763126
1.0,0.38275675213675214,0.421788083028083,0.593230231990232,0.5901370207570208,0.6037037118437119,0.37827975579975576
1.0,0.4217745299145299,0.4256817338217338,0.614231452991453,0.5792972405372405,0.6084656166056167,0.3848324542124542
1.0,0.43866503052503053,0.430226568986569,0.6252475946275946,0.579595702075702,0.613729474969475,0.39286393162393163
1.0,0.4482566788766789,0.43531406593406596,0.6406593406593407,0.5977886202686202,0.6294668376068376,0.41165377289377286
1.0,0.397652967032967,0.424637094017094,0.5646316727716728,0.5473748473748474,0.5809252503052503,0.3617419536019536
1.0,0.4272554578754579,0.4278524053724054,0.5864875946275947,0.5465879853479854,0.5889431501831502,0.3707366788766789
1.0,0.44532627594627594,0.43315697191697194,0.6044769963369963,0.5562610256410256,0.6016686935286935,0.38336725274725275
1.0,0.45212317460317464,0.43912630036630035,0.6201193894993895,0.5702347008547008,0.6156152380952381,0.39736805860805857
1.0,0.4542260317460317,0.4443223443223443,0.6269569963369963,0.569773431013431,0.6188034188034188,0.4010310622710623
1.0,0.45181115995115995,0.4496811721611722,0.6341609035409035,0.575864884004884,0.6258580952380952,0.40849274725274726
1.0,0.35670871794871795,0.44468864468864466,0.5818884737484737,0.49027269841269844,0.5664903052503052,0.368986568986569
1.0,0.38629765567765567,0.44839235653235654,0.5999186080586081,0.5007326007326007,0.5796906715506714,0.3821055433455433
1.0,0.4020892796092796,0.4517297435897436,0.6132275213675215,0.521584590964591,0.5935558241758242,0.39454620268620266
1.0,0.4084113308913309,0.4552028327228327,0.6243793162393162,0.5415411721611721,0.6053724053724053,0.40496539682539684
1.0,0.41074481074481073,0.45862163614163615,0.635707496947497,0.5633428327228327,0.6180572405372405,0.41646993894993894
1.0,0.4126577045177045,0.46223035409035407,0.6486772405372405,0.5828924053724054,0.6304165079365079,0.4275946275946276
1.0,0.3537104761904762,0.4415140415140415,0.5905033211233212,0.5446343833943833,0.5817799511599512,0.3778863003663004
1.0,0.38509020757020757,0.4435490354090354,0.6065120146520147,0.5409306715506715,0.5899470818070818,0.3864197557997558
1.0,0.3989010989010989,0.44611313797313795,0.6158458852258852,0.5461674236874238,0.5975037362637362,0.39394925518925517
1.0,0.4047076434676435,0.4497218803418804,0.6288292063492064,0.5661918437118437,0.6100800488400488,0.40629494505494507
1.0,0.40633562881562885,0.45319494505494506,0.6356803663003663,0.5726902808302808,0.617365347985348,0.41164021978021975
1.0,0.40762446886446885,0.45647809523809524,0.6409442490842492,0.5773707692307691,0.622371452991453,0.4159544078144078
1.0,0.3890516971916972,0.44877221001221,0.5975987057387058,0.5155609768009768,0.5826482051282051,0.394017094017094
1.0,0.40679689865689866,0.45181115995115995,0.6164021245421246,0.5376475457875458,0.5981956288156288,0.4063899145299145
1.0,0.4152760927960928,0.45509428571428573,0.6275267887667888,0.5491792185592186,0.6076787301587301,0.4143942368742369
1.0,0.41861347985347985,0.4582417582417582,0.6340523565323565,0.5574141880341881,0.6147198534798535,0.4197530891330891
1.0,0.4189662271062271,0.4614570695970696,0.6426400732600733,0.5710215628815628,0.6239994627594627,0.4274996581196581
1.0,0.4197259584859585,0.46467235653235656,0.6497625885225885,0.5792158485958486,0.6302944078144078,0.43284493284493286
1.0,0.33268212454212454,0.4749287667887668,0.5027133333333333,0.45650522588522585,0.5362501587301587,0.31079907203907203
1.0,0.3594220512820513,0.47738434676434677,0.5339574114774115,0.4989418070818071,0.5640075946275946,0.3375389987789988
1.0,0.37792700854700856,0.48004341880341883,0.5597340903540904,0.5216252991452992,0.5815900122100123,0.35537919413919417
1.0,0.3859042246642247,0.48255326007326005,0.5770044688644688,0.5389906471306471,0.593813601953602,0.36985484737484736
1.0,0.39253831501831504,0.48552434676434675,0.5920227838827838,0.5490978266178267,0.6027133333333333,0.3792701098901099
1.0,0.3960927960927961,0.4881291575091575,0.6051824664224664,0.5633021245421246,0.6131054212454213,0.39256547008547005
1.0,0.3791208791208791,0.47522725274725275,0.5210690598290598,0.4195767277167277,0.5503459584859586,0.31432642246642245
1.0,0.39903677655677655,0.4777099389499389,0.5413105494505495,0.4646452258852259,0.5768145543345544,0.3360737973137973
1.0,0.4080178998778999,0.4803147496947497,0.5774657387057387,0.5306335531135531,0.6124542124542125,0.3769773382173382
1.0,0.41305113553113554,0.48302808302808303,0.5897978510378511,0.5305928693528693,0.6170668864468865,0.37783203907203905
1.0,0.4162121855921856,0.48595848595848595,0.5942884249084249,0.5309998534798535,0.6202550427350427,0.3789580708180708
1.0,0.4170940170940171,0.4911002686202686,0.5976258363858363,0.5275946275946276,0.6242165323565324,0.3785646398046398
1.0,0.3968253968253968,0.476149768009768,0.5005291086691087,0.45228598290598293,0.5589336507936508,0.31279338217338215
1.0,0.4150590231990232,0.47742505494505494,0.514231452991453,0.4775607081807082,0.5764075457875457,0.32672634920634924
1.0,0.4289241514041514,0.47925655677655676,0.5419888644688644,0.5191018803418804,0.6021164102564103,0.35168905982905985
1.0,0.43785103785103785,0.48127797313797316,0.5685252991452991,0.5455976068376068,0.6207027594627594,0.37420974358974357
1.0,0.4418260805860806,0.483611452991453,0.5810473504273505,0.5501153113553114,0.6264685958485958,0.3792836874236874
1.0,0.4443766056166056,0.48597206349206346,0.5892009279609279,0.5528015140415141,0.6304571916971917,0.38380139194139196
1.0,0.30781440781440783,0.5040021733821733,0.6001492307692308,0.5685524297924298,0.6124542124542125,0.38188847374847373
1.0,0.33717269841269837,0.5041378266178266,0.613648083028083,0.5536969230769231,0.6114638339438339,0.37985347985347984
1.0,0.35479582417582417,0.5044091819291819,0.6199294505494506,0.5515262515262516,0.6151132844932845,0.3837742612942613
1.0,0.3659340659340659,0.5047754822954823,0.6264685958485958,0.5563966788766789,0.6205399511599512,0.391670061050061
1.0,0.37457604395604394,0.505209597069597,0.6326414407814408,0.5603852991452991,0.6252475946275946,0.39808710622710625
1.0,0.3819156043956044,0.5055216361416361,0.6388956776556776,0.565744126984127,0.6295753601953602,0.40542666666666666
1.0,0.31590014652014653,0.4972052747252747,0.537389768009768,0.45428029304029305,0.5649436874236874,0.3210419291819292
1.0,0.3353005128205128,0.49926739926739927,0.5595848595848596,0.48811557997557997,0.5854836630036631,0.34179894993894994
1.0,0.3468321855921856,0.5008682783882784,0.5737756043956044,0.5043684737484737,0.5976393894993894,0.3538190231990232
1.0,0.3553520634920635,0.5027133333333333,0.5838149450549451,0.5138651526251525,0.605901514041514,0.36148420024420025
1.0,0.36099579975579976,0.5042870818070818,0.5912901831501831,0.5207298901098901,0.612630573870574,0.36783340659340663
1.0,0.3642517948717949,0.5060371672771673,0.6027947252747252,0.5395333089133089,0.6224121611721611,0.38107448107448105
1.0,0.38380139194139196,0.4962420268620269,0.5573599267399267,0.47673313797313793,0.5787003174603175,0.3424501343101343
